store,item,date,forecast,lower_95,upper_95
4,43,2018-03-16,62.8,52.7,72.8
4,43,2018-03-17,66.1,56.6,76.3
4,43,2018-03-18,70.9,61.3,80.9
4,43,2018-03-19,49.3,39.8,59.2
4,43,2018-03-20,56.2,45.5,65.8
4,43,2018-03-21,56.2,46,66.6
4,43,2018-03-22,60.4,50,71
4,43,2018-03-23,64.3,53.9,73.6
4,43,2018-03-24,67.7,57.8,77.7
4,43,2018-03-25,72.6,61.8,82
4,43,2018-03-26,51.1,41,61.2
4,43,2018-03-27,58.2,48.7,67.7
4,43,2018-03-28,58.3,48.8,67.7
4,43,2018-03-29,62.6,52.1,72.8
4,43,2018-03-30,66.7,56.9,77.1
4,43,2018-03-31,70.1,61,80
4,44,2018-01-01,20.5,13,27.6
4,44,2018-01-02,25.3,18,31.9
4,44,2018-01-03,24.6,17.2,32.2
4,44,2018-01-04,27.2,20,34.3
4,44,2018-01-05,29.1,21.8,36.8
4,44,2018-01-06,31.1,23.9,38.2
4,44,2018-01-07,32.8,25.8,39.8
4,44,2018-01-08,20.5,12.9,27.8
4,44,2018-01-09,25.4,18.7,32.3
4,44,2018-01-10,24.7,17.2,31.7
4,44,2018-01-11,27.3,20,34.9
4,44,2018-01-12,29.3,21.4,36.5
4,44,2018-01-13,31.4,23.3,38.6
4,44,2018-01-14,33.1,25.8,40.1
4,44,2018-01-15,20.9,14.2,28.3
4,44,2018-01-16,25.8,18.8,32.8
4,44,2018-01-17,25.2,17.7,32.8
4,44,2018-01-18,27.8,19.9,35.6
4,44,2018-01-19,29.8,22.3,37.1
4,44,2018-01-20,31.9,24.5,39.2
4,44,2018-01-21,33.6,25.8,40.3
4,44,2018-01-22,21.4,13.8,28.6
4,44,2018-01-23,26.3,19.4,33.6
4,44,2018-01-24,25.6,18.2,33.4
4,44,2018-01-25,28.2,20.9,36
4,44,2018-01-26,30.1,22.7,37.6
4,44,2018-01-27,32.1,24.8,39.4
4,44,2018-01-28,33.8,26.7,40.9
4,44,2018-01-29,21.5,14.3,28.5
4,44,2018-01-30,26.3,18.8,33.5
4,44,2018-01-31,25.6,18,32.9
4,44,2018-02-01,28.2,20.5,35.5
4,44,2018-02-02,30,22.8,37.3
4,44,2018-02-03,32,24.3,39.3
4,44,2018-02-04,33.7,26.1,41.1
4,44,2018-02-05,21.4,14.2,29.2
4,44,2018-02-06,26.2,18.7,33.3
4,44,2018-02-07,25.5,18.3,32.7
4,44,2018-02-08,28.1,21,35
4,44,2018-02-09,30,22.7,37.4
4,44,2018-02-10,32.1,24.9,39.3
4,44,2018-02-11,33.8,26.1,41.1
4,44,2018-02-12,21.6,14.5,28.9
4,44,2018-02-13,26.6,19.6,33.6
4,44,2018-02-14,26,18.9,33.1
4,44,2018-02-15,28.8,21.4,36.4
4,44,2018-02-16,30.8,23.9,38
4,44,2018-02-17,33.1,25.9,40.4
4,44,2018-02-18,35,27.6,42.1
4,44,2018-02-19,23,16,30.2
4,44,2018-02-20,28.1,20.8,35.1
4,44,2018-02-21,27.6,20.2,34.8
4,44,2018-02-22,30.5,23.2,37.5
4,44,2018-02-23,32.7,25.5,40
4,44,2018-02-24,35,27,42
4,44,2018-02-25,37,30,44.3
4,44,2018-02-26,25,17.6,32.8
4,44,2018-02-27,30.1,22.3,37
4,44,2018-02-28,29.7,22,37.3
4,44,2018-03-01,32.5,25.4,40.5
4,44,2018-03-02,34.6,27.8,41.9
4,44,2018-03-03,36.9,30,44.2
4,44,2018-03-04,38.7,31.5,45.9
4,44,2018-03-05,26.6,19.5,34.7
4,44,2018-03-06,31.6,24.4,38.9
4,44,2018-03-07,31,24.3,38
4,44,2018-03-08,33.7,26.6,41.1
4,44,2018-03-09,35.6,28.5,42.9
4,44,2018-03-10,37.7,30.6,45
4,44,2018-03-11,39.4,31.8,46.7
4,44,2018-03-12,27.1,19.6,34.6
4,44,2018-03-13,32,25.2,39.7
4,44,2018-03-14,31.3,23.9,38.4
4,44,2018-03-15,33.9,26.7,41.3
4,44,2018-03-16,35.7,28.5,42.8
4,44,2018-03-17,37.7,30.5,45.3
4,44,2018-03-18,39.4,32.3,46.7
4,44,2018-03-19,27.2,19.8,34.4
4,44,2018-03-20,32,25.4,39.3
4,44,2018-03-21,31.4,24.1,38.1
4,44,2018-03-22,34,26.4,40.9
4,44,2018-03-23,36,28.5,43.2
4,44,2018-03-24,38.1,31.3,45.5
4,44,2018-03-25,40,32.2,47.3
4,44,2018-03-26,27.8,20.9,34.9
4,44,2018-03-27,32.9,24.9,39.7
4,44,2018-03-28,32.4,25.1,39.3
4,44,2018-03-29,35.2,28.3,42.1
4,44,2018-03-30,37.3,30.1,44.8
4,44,2018-03-31,39.6,32.6,46.6
4,45,2018-01-01,56.9,43.4,69
4,45,2018-01-02,67.8,55,80.2
4,45,2018-01-03,67.2,55.2,79.5
4,45,2018-01-04,73.2,59.7,86.3
4,45,2018-01-05,78.8,66.3,91.4
4,45,2018-01-06,83.3,69.8,95.8
4,45,2018-01-07,90.3,77.7,103.1
4,45,2018-01-08,56.6,43.7,69.2
4,45,2018-01-09,67.4,55.3,79.6
4,45,2018-01-10,66.8,54.5,80
4,45,2018-01-11,72.8,59.9,85.4
4,45,2018-01-12,78.4,65.2,91
4,45,2018-01-13,83,69.5,95.8
4,45,2018-01-14,90.1,77.8,102.6
4,45,2018-01-15,56.5,44.1,69.1
4,45,2018-01-16,67.4,54.2,79.6
4,45,2018-01-17,67,53.5,78.9
4,45,2018-01-18,73.2,61.1,86.3
4,45,2018-01-19,78.9,65,92.8
4,45,2018-01-20,83.7,70.6,96.2
4,45,2018-01-21,91,77.2,103.8
4,45,2018-01-22,57.6,46,70
4,45,2018-01-23,68.7,56.2,81.3
4,45,2018-01-24,68.4,56,81.4
4,45,2018-01-25,74.7,62.7,88
4,45,2018-01-26,80.6,68.2,94
4,45,2018-01-27,85.4,73,98
4,45,2018-01-28,92.8,81,105.8
4,45,2018-01-29,59.4,46.7,72.3
4,45,2018-01-30,70.5,58.7,84.1
4,45,2018-01-31,70.2,58.4,84
4,45,2018-02-01,76.5,62.6,89.8
4,45,2018-02-02,82.3,70.2,95.1
4,45,2018-02-03,87.1,75.1,100.6
4,45,2018-02-04,94.3,82.8,106.9
4,45,2018-02-05,60.8,46.9,74.4
4,45,2018-02-06,71.8,58.7,84.3
4,45,2018-02-07,71.4,58.3,84.3
4,45,2018-02-08,77.6,64.5,90.2
4,45,2018-02-09,83.3,70.2,96.2
4,45,2018-02-10,88,75.1,102.1
4,45,2018-02-11,95.3,82.4,108.5
4,45,2018-02-12,61.8,48.8,75.2
4,45,2018-02-13,72.8,59.8,86
4,45,2018-02-14,72.4,58.6,85.7
4,45,2018-02-15,78.7,66.4,90.8
4,45,2018-02-16,84.5,71.9,96.8
4,45,2018-02-17,89.4,76.6,103
4,45,2018-02-18,96.7,84.3,108.3
4,45,2018-02-19,63.4,51.3,77.2
4,45,2018-02-20,74.7,62.2,87.3
4,45,2018-02-21,74.5,61.1,86.1
4,45,2018-02-22,81,68,93.3
4,45,2018-02-23,87.1,75.1,99.6
4,45,2018-02-24,92.2,79.6,105.2
4,45,2018-02-25,99.9,86.1,113
4,45,2018-02-26,66.8,54.1,79.6
4,45,2018-02-27,78.3,65.5,90.8
4,45,2018-02-28,78.4,65.4,90.8
4,45,2018-03-01,85.1,72.5,98.9
4,45,2018-03-02,91.3,78.1,103.6
4,45,2018-03-03,96.6,85,109.5
4,45,2018-03-04,104.4,92.1,118.3
4,45,2018-03-05,71.4,58.2,83.9
4,45,2018-03-06,82.9,70.1,95.6
4,45,2018-03-07,83,68.9,95.3
4,45,2018-03-08,89.7,76.3,103.6
4,45,2018-03-09,95.9,82.5,108.8
4,45,2018-03-10,101,88.9,115.5
4,45,2018-03-11,108.7,96.4,121
4,45,2018-03-12,75.6,63.1,88.9
4,45,2018-03-13,86.9,74.6,99.2
4,45,2018-03-14,86.8,74.4,100.5
4,45,2018-03-15,93.4,80.9,105.5
4,45,2018-03-16,99.4,86.3,112.7
4,45,2018-03-17,104.4,91.9,117
4,45,2018-03-18,111.9,99.2,125
4,45,2018-03-19,78.6,65.7,91.5
4,45,2018-03-20,89.8,76.3,102.9
4,45,2018-03-21,89.6,77.8,101.6
4,45,2018-03-22,96.1,84.7,109.5
4,45,2018-03-23,102,89.1,115
4,45,2018-03-24,107,93.4,119.3
4,45,2018-03-25,114.5,102.4,127.7
4,45,2018-03-26,81.2,69,94
4,45,2018-03-27,92.5,78.6,104.8
4,45,2018-03-28,92.4,80.2,105.2
4,45,2018-03-29,98.9,85.9,111.2
4,45,2018-03-30,104.9,92,118.1
4,45,2018-03-31,110,97,122.8
4,46,2018-01-01,41.4,31.1,52.5
4,46,2018-01-02,49.6,40.2,61.4
4,46,2018-01-03,50,39.4,61.5
4,46,2018-01-04,54.5,43.2,65
4,46,2018-01-05,58.9,48.6,68.5
4,46,2018-01-06,62.3,52,74.2
4,46,2018-01-07,66.3,54.9,76.9
4,46,2018-01-08,41.6,31.1,52.5
4,46,2018-01-09,49.8,37.9,60.4
4,46,2018-01-10,50.2,39.8,61.3
4,46,2018-01-11,54.6,43.9,65.8
4,46,2018-01-12,59,47.8,69.3
4,46,2018-01-13,62.3,51.5,73.4
4,46,2018-01-14,66.4,56.3,77.5
4,46,2018-01-15,41.7,31.6,52.6
4,46,2018-01-16,49.9,38.9,60.2
4,46,2018-01-17,50.3,39.3,61
4,46,2018-01-18,54.7,44,65.6
4,46,2018-01-19,59.1,48,69.3
4,46,2018-01-20,62.6,51.7,73.1
4,46,2018-01-21,66.6,55.1,77.9
4,46,2018-01-22,42,30.8,52.6
4,46,2018-01-23,50.3,39.9,61.1
4,46,2018-01-24,50.7,39.3,61.5
4,46,2018-01-25,55.2,43.9,65.4
4,46,2018-01-26,59.6,48.7,70.5
4,46,2018-01-27,63,51.6,73.9
4,46,2018-01-28,67.2,57.2,78
4,46,2018-01-29,42.6,32.5,53.6
4,46,2018-01-30,50.8,40.3,61.5
4,46,2018-01-31,51.2,40.2,62.4
4,46,2018-02-01,55.8,45.2,66.8
4,46,2018-02-02,60.2,48.8,70
4,46,2018-02-03,63.7,53.1,74.1
4,46,2018-02-04,67.8,57.1,79
4,46,2018-02-05,43.3,32.7,53.6
4,46,2018-02-06,51.6,41.2,62.3
4,46,2018-02-07,52,41.9,62.8
4,46,2018-02-08,56.6,46,66.9
4,46,2018-02-09,61.1,50.9,71.5
4,46,2018-02-10,64.6,53.3,74.9
4,46,2018-02-11,68.9,58.7,79.5
4,46,2018-02-12,44.4,34,54.9
4,46,2018-02-13,52.7,42.4,63.4
4,46,2018-02-14,53.3,43.2,64.1
4,46,2018-02-15,57.9,47.2,68.7
4,46,2018-02-16,62.5,51.8,72.7
4,46,2018-02-17,66.1,55.8,77
4,46,2018-02-18,70.4,60.2,82
4,46,2018-02-19,46,35.7,56.9
4,46,2018-02-20,54.5,43.9,66.3
4,46,2018-02-21,55.1,44.2,65.5
4,46,2018-02-22,59.8,48.8,70.8
4,46,2018-02-23,64.4,54.1,74.8
4,46,2018-02-24,68.1,57,79
4,46,2018-02-25,72.4,61.8,84
4,46,2018-02-26,48,38.2,59.4
4,46,2018-02-27,56.5,44.9,67.6
4,46,2018-02-28,57.1,46.1,67.2
4,46,2018-03-01,61.9,51.4,73.6
4,46,2018-03-02,66.5,56.2,78
4,46,2018-03-03,70.1,59.3,81
4,46,2018-03-04,74.4,63.5,84.2
4,46,2018-03-05,50,39.3,61
4,46,2018-03-06,58.5,47.9,69.3
4,46,2018-03-07,59,47.8,69.4
4,46,2018-03-08,63.7,54,75.5
4,46,2018-03-09,68.3,57.8,79.4
4,46,2018-03-10,72,61.8,82.7
4,46,2018-03-11,76.3,65.9,86.4
4,46,2018-03-12,51.8,41.3,61.8
4,46,2018-03-13,60.3,49.8,71.1
4,46,2018-03-14,60.9,49.6,71.1
4,46,2018-03-15,65.6,55,75.7
4,46,2018-03-16,70.2,59.7,81.3
4,46,2018-03-17,73.9,63.7,83.9
4,46,2018-03-18,78.3,67.3,88.7
4,46,2018-03-19,53.9,43.2,64.8
4,46,2018-03-20,62.4,51.9,73.2
4,46,2018-03-21,63.1,52.3,74.2
4,46,2018-03-22,67.9,57.1,78
4,46,2018-03-23,72.7,61.8,84.5
4,46,2018-03-24,76.5,66.1,87.6
4,46,2018-03-25,80.9,70.6,92
4,46,2018-03-26,56.7,45.6,66.9
4,46,2018-03-27,65.3,54.3,76.2
4,46,2018-03-28,66.1,54.6,76.4
4,46,2018-03-29,71,60.8,82.1
4,46,2018-03-30,75.8,65.1,86.3
4,46,2018-03-31,79.7,69,90.1
4,47,2018-01-01,15.6,9.4,22
4,47,2018-01-02,19.1,12.6,25.5
4,47,2018-01-03,19.1,12.6,26.1
4,47,2018-01-04,19.6,13.4,26
4,47,2018-01-05,21.9,14.9,28
4,47,2018-01-06,23.4,16.7,29.5
4,47,2018-01-07,24.4,18,30.6
4,47,2018-01-08,15.4,8.8,21.8
4,47,2018-01-09,19,12.4,25
4,47,2018-01-10,19,12.6,25.6
4,47,2018-01-11,19.4,13,25.9
4,47,2018-01-12,21.8,15.4,28.9
4,47,2018-01-13,23.3,16.9,29.9
4,47,2018-01-14,24.4,18.3,31.1
4,47,2018-01-15,15.4,9.4,21.9
4,47,2018-01-16,19,12.1,25.2
4,47,2018-01-17,19.1,12.7,25.6
4,47,2018-01-18,19.6,13.6,25.8
4,47,2018-01-19,22,15.7,28.2
4,47,2018-01-20,23.5,16.5,29.5
4,47,2018-01-21,24.7,18.6,31
4,47,2018-01-22,15.7,9.4,22.4
4,47,2018-01-23,19.4,13.5,25.8
4,47,2018-01-24,19.5,13.4,25.8
4,47,2018-01-25,20,13.7,26.4
4,47,2018-01-26,22.4,16.3,28.7
4,47,2018-01-27,23.9,17.8,29.9
4,47,2018-01-28,25.1,19.4,31.1
4,47,2018-01-29,16.2,9.9,22.9
4,47,2018-01-30,19.8,13,26.6
4,47,2018-01-31,19.9,13.6,26.6
4,47,2018-02-01,20.4,14.4,26.3
4,47,2018-02-02,22.8,16.8,29.6
4,47,2018-02-03,24.4,17.9,30.6
4,47,2018-02-04,25.5,18.6,31.3
4,47,2018-02-05,16.6,10.2,23.2
4,47,2018-02-06,20.2,14,26.2
4,47,2018-02-07,20.3,14.2,27.1
4,47,2018-02-08,20.8,14,27
4,47,2018-02-09,23.3,16.9,29.3
4,47,2018-02-10,24.9,18.5,31.1
4,47,2018-02-11,26,20.1,32.3
4,47,2018-02-12,17.1,10.8,23.3
4,47,2018-02-13,20.8,14.3,27.3
4,47,2018-02-14,20.9,14.2,27.3
4,47,2018-02-15,21.5,15.2,28.2
4,47,2018-02-16,24,17.8,30.3
4,47,2018-02-17,25.6,19.1,31.6
4,47,2018-02-18,26.8,20.6,33.2
4,47,2018-02-19,18,12,24.5
4,47,2018-02-20,21.6,14.9,27.9
4,47,2018-02-21,21.8,15.6,28.3
4,47,2018-02-22,22.4,16.2,28.8
4,47,2018-02-23,24.9,18.7,31.1
4,47,2018-02-24,26.5,20.1,32.9
4,47,2018-02-25,27.7,21.3,34.3
4,47,2018-02-26,18.9,11.9,25.3
4,47,2018-02-27,22.6,16.2,29.1
4,47,2018-02-28,22.7,16.8,29.3
4,47,2018-03-01,23.3,17.3,29.6
4,47,2018-03-02,25.8,19.2,32.5
4,47,2018-03-03,27.4,21.1,33.7
4,47,2018-03-04,28.5,22.2,34.9
4,47,2018-03-05,19.7,13.8,25.6
4,47,2018-03-06,23.3,16.5,29.9
4,47,2018-03-07,23.4,16.7,30.3
4,47,2018-03-08,23.9,17.8,30.2
4,47,2018-03-09,26.3,20.1,33
4,47,2018-03-10,27.9,21.1,34.5
4,47,2018-03-11,29,22.6,35.2
4,47,2018-03-12,20.1,13.7,26
4,47,2018-03-13,23.7,17.3,30.2
4,47,2018-03-14,23.8,17.2,29.9
4,47,2018-03-15,24.3,18.2,31
4,47,2018-03-16,26.7,20.1,33.2
4,47,2018-03-17,28.3,21.8,34.1
4,47,2018-03-18,29.4,23.4,35.5
4,47,2018-03-19,20.6,14.4,27.1
4,47,2018-03-20,24.2,18,30.4
4,47,2018-03-21,24.3,18,30.6
4,47,2018-03-22,24.8,18.1,30.8
4,47,2018-03-23,27.3,21.1,34
4,47,2018-03-24,28.9,23.1,35.1
4,47,2018-03-25,30.1,24,36.3
4,47,2018-03-26,21.3,15.4,28.2
4,47,2018-03-27,25,18.3,31.4
4,47,2018-03-28,25.1,19.1,31.5
4,47,2018-03-29,25.7,19.6,32
4,47,2018-03-30,28.2,22,34.6
4,47,2018-03-31,29.9,23.8,36.2
4,48,2018-01-01,35.9,25.9,46.1
4,48,2018-01-02,43.5,33.2,52.4
4,48,2018-01-03,44.4,34,54.3
4,48,2018-01-04,47.1,37,57
4,48,2018-01-05,51.2,41.6,61.2
4,48,2018-01-06,54.2,43.6,64.5
4,48,2018-01-07,57.6,47.2,67.2
4,48,2018-01-08,35.1,24.7,45.4
4,48,2018-01-09,42.6,32.9,52.7
4,48,2018-01-10,43.5,32.7,54
4,48,2018-01-11,46.1,35.9,55.9
4,48,2018-01-12,50.1,40.7,59.7
4,48,2018-01-13,53.2,43.2,62.7
4,48,2018-01-14,56.6,46.3,67.3
4,48,2018-01-15,34.2,24.1,44
4,48,2018-01-16,41.7,32.2,51.5
4,48,2018-01-17,42.7,32.3,52.8
4,48,2018-01-18,45.5,35.8,55.3
4,48,2018-01-19,49.7,39.6,59.2
4,48,2018-01-20,52.9,42.7,62.5
4,48,2018-01-21,56.5,46.5,66.6
4,48,2018-01-22,34.2,24.2,43.6
4,48,2018-01-23,41.9,32.6,50.9
4,48,2018-01-24,43,33.4,53.1
4,48,2018-01-25,45.9,36.1,55.4
4,48,2018-01-26,50.2,40.5,59.6
4,48,2018-01-27,53.6,42.9,63.6
4,48,2018-01-28,57.3,47.6,67.3
4,48,2018-01-29,35.1,25.1,44.8
4,48,2018-01-30,42.9,32.9,52.9
4,48,2018-01-31,44.2,34,54.3
4,48,2018-02-01,47.1,37.1,56.5
4,48,2018-02-02,51.6,42.5,61.5
4,48,2018-02-03,54.9,44.8,65.2
4,48,2018-02-04,58.8,48.7,68.5
4,48,2018-02-05,36.6,25.9,45.8
4,48,2018-02-06,44.5,34.5,54.2
4,48,2018-02-07,45.8,35.8,55.2
4,48,2018-02-08,48.8,39.4,58.5
4,48,2018-02-09,53.3,44.1,63.1
4,48,2018-02-10,56.7,47.3,67
4,48,2018-02-11,60.5,50.5,71
4,48,2018-02-12,38.4,28.9,48.2
4,48,2018-02-13,46.4,36.2,56.3
4,48,2018-02-14,47.7,37.2,57.6
4,48,2018-02-15,50.7,41,61.3
4,48,2018-02-16,55.2,45.4,65.4
4,48,2018-02-17,58.7,49.3,69.6
4,48,2018-02-18,62.6,52.7,72.5
4,48,2018-02-19,40.5,30.1,50.4
4,48,2018-02-20,48.4,38.7,58.2
4,48,2018-02-21,49.7,39.3,60.1
4,48,2018-02-22,52.8,43,63.1
4,48,2018-02-23,57.2,46.7,67.1
4,48,2018-02-24,60.7,50.3,71.3
4,48,2018-02-25,64.5,54.3,74.6
4,48,2018-02-26,42.4,32.6,52.5
4,48,2018-02-27,50.3,40.4,60.3
4,48,2018-02-28,51.5,41.8,61.3
4,48,2018-03-01,54.5,44.3,64.7
4,48,2018-03-02,58.9,49,69.3
4,48,2018-03-03,62.3,52.5,71.8
4,48,2018-03-04,66,55.9,75.8
4,48,2018-03-05,43.8,33.7,53.8
4,48,2018-03-06,51.6,41.4,61.3
4,48,2018-03-07,52.8,43.5,63.2
4,48,2018-03-08,55.7,45.4,66.6
4,48,2018-03-09,60.1,49.8,71.1
4,48,2018-03-10,63.4,53.8,74
4,48,2018-03-11,67.1,57.3,77.7
4,48,2018-03-12,44.9,35,55.2
4,48,2018-03-13,52.7,43.3,62.2
4,48,2018-03-14,53.9,44.8,63.8
4,48,2018-03-15,56.8,46.7,66.5
4,48,2018-03-16,61.2,50.8,71.7
4,48,2018-03-17,64.6,55.6,74.6
4,48,2018-03-18,68.4,57.9,78.3
4,48,2018-03-19,46.3,36.2,55.7
4,48,2018-03-20,54.2,44.3,63.6
4,48,2018-03-21,55.5,45.8,65.2
4,48,2018-03-22,58.5,47.9,69.1
4,48,2018-03-23,63,52.9,73.2
4,48,2018-03-24,66.5,56.5,76
4,48,2018-03-25,70.4,60.3,80
4,48,2018-03-26,48.4,39.5,58.3
4,48,2018-03-27,56.4,46.9,66.4
4,48,2018-03-28,57.8,48.8,68.2
4,48,2018-03-29,60.9,50.9,71.4
4,48,2018-03-30,65.5,56.4,75.7
4,48,2018-03-31,69,59,78.4
4,49,2018-01-01,20.6,13.2,27.5
4,49,2018-01-02,25.1,17.4,32.4
4,49,2018-01-03,25.2,17.2,32.4
4,49,2018-01-04,27.1,19.8,34
4,49,2018-01-05,28.8,21.1,36.2
4,49,2018-01-06,30.8,23.2,37.7
4,49,2018-01-07,33.2,26.2,40.5
4,49,2018-01-08,20.9,13.8,28.1
4,49,2018-01-09,25.4,17.9,32.9
4,49,2018-01-10,25.4,17.7,32.5
4,49,2018-01-11,27.2,20.2,34.8
4,49,2018-01-12,28.9,21.2,36.7
4,49,2018-01-13,30.8,23.4,38.2
4,49,2018-01-14,33.2,25.7,40
4,49,2018-01-15,20.9,13.1,28.3
4,49,2018-01-16,25.3,17.9,32.2
4,49,2018-01-17,25.3,17.7,32.3
4,49,2018-01-18,27.1,19.5,34.4
4,49,2018-01-19,28.8,21,35.9
4,49,2018-01-20,30.7,23.5,37.4
4,49,2018-01-21,33.1,25.7,41
4,49,2018-01-22,20.8,13.1,28
4,49,2018-01-23,25.3,18,32.3
4,49,2018-01-24,25.2,17.7,32.6
4,49,2018-01-25,27.1,19.7,34.5
4,49,2018-01-26,28.9,21.3,36.3
4,49,2018-01-27,30.8,23.5,38
4,49,2018-01-28,33.3,25.7,40.9
4,49,2018-01-29,21,14,28.7
4,49,2018-01-30,25.6,18.3,32.3
4,49,2018-01-31,25.6,19.1,32.9
4,49,2018-02-01,27.6,20.3,35.2
4,49,2018-02-02,29.4,21.9,37.6
4,49,2018-02-03,31.4,24.1,38
4,49,2018-02-04,34,26.8,41.1
4,49,2018-02-05,21.7,14.1,28.7
4,49,2018-02-06,26.4,18.5,33.4
4,49,2018-02-07,26.4,19.6,34.6
4,49,2018-02-08,28.4,21.1,36.5
4,49,2018-02-09,30.3,23.5,38
4,49,2018-02-10,32.3,25.2,39.8
4,49,2018-02-11,34.9,27.5,42.3
4,49,2018-02-12,22.7,15.5,29.7
4,49,2018-02-13,27.3,20.3,34.8
4,49,2018-02-14,27.4,20.1,34.8
4,49,2018-02-15,29.4,22.1,37.1
4,49,2018-02-16,31.3,24,38.7
4,49,2018-02-17,33.3,26.2,40.7
4,49,2018-02-18,35.8,28.1,43.2
4,49,2018-02-19,23.6,16.2,30.9
4,49,2018-02-20,28.2,21.1,35.4
4,49,2018-02-21,28.3,21.1,36.2
4,49,2018-02-22,30.2,22.3,37.3
4,49,2018-02-23,32,24.7,39.8
4,49,2018-02-24,34,26.6,41.4
4,49,2018-02-25,36.5,29.5,43.7
4,49,2018-02-26,24.3,16.6,31.2
4,49,2018-02-27,28.8,21.4,36.4
4,49,2018-02-28,28.9,21.6,36.5
4,49,2018-03-01,30.8,23.8,38
4,49,2018-03-02,32.6,25.7,40.3
4,49,2018-03-03,34.6,27.2,42.1
4,49,2018-03-04,37.1,29.8,44.3
4,49,2018-03-05,24.9,17.4,32.5
4,49,2018-03-06,29.5,21.8,36.7
4,49,2018-03-07,29.5,22.1,36.9
4,49,2018-03-08,31.5,24,38.8
4,49,2018-03-09,33.4,25.9,41
4,49,2018-03-10,35.4,28.3,42.5
4,49,2018-03-11,38,30.1,45.3
4,49,2018-03-12,25.9,18.2,32.8
4,49,2018-03-13,30.6,23.3,37.5
4,49,2018-03-14,30.7,22.8,38.3
4,49,2018-03-15,32.8,25.3,40.1
4,49,2018-03-16,34.7,27.2,42.5
4,49,2018-03-17,36.9,29.3,44
4,49,2018-03-18,39.6,32.8,47.2
4,49,2018-03-19,27.5,20.3,34.4
4,49,2018-03-20,32.2,24.8,39.7
4,49,2018-03-21,32.4,25.2,39.7
4,49,2018-03-22,34.6,27,42.3
4,49,2018-03-23,36.5,29.1,43.6
4,49,2018-03-24,38.7,31.1,46.3
4,49,2018-03-25,41.4,34.2,48.3
4,49,2018-03-26,29.3,21.8,36.7
4,49,2018-03-27,34,26.9,41.2
4,49,2018-03-28,34.2,27.3,41.6
4,49,2018-03-29,36.3,29.2,44
4,49,2018-03-30,38.2,31.3,45.2
4,49,2018-03-31,40.3,33.2,47.6
4,50,2018-01-01,46.4,34.8,57.7
4,50,2018-01-02,55.5,44.6,66.9
4,50,2018-01-03,56.3,44.6,67.3
4,50,2018-01-04,60.6,48,71
4,50,2018-01-05,64.3,52.9,76.1
4,50,2018-01-06,69.2,57.9,80.2
4,50,2018-01-07,73.9,62.7,86
4,50,2018-01-08,46.1,34.6,57.5
4,50,2018-01-09,55,43.6,67.2
4,50,2018-01-10,55.7,44.9,66.5
4,50,2018-01-11,59.9,48.3,70.7
4,50,2018-01-12,63.5,51.5,75
4,50,2018-01-13,68.3,56.8,80.2
4,50,2018-01-14,73,61,84.7
4,50,2018-01-15,45.2,34.4,56.8
4,50,2018-01-16,54.2,42.8,65.3
4,50,2018-01-17,54.9,43.1,65.7
4,50,2018-01-18,59.2,47.9,71.1
4,50,2018-01-19,63,51.7,75.3
4,50,2018-01-20,68,56.3,78.7
4,50,2018-01-21,72.8,61.2,83.9
4,50,2018-01-22,45.2,34.1,55.7
4,50,2018-01-23,54.4,43,66
4,50,2018-01-24,55.2,44.3,66.8
4,50,2018-01-25,59.7,47.4,71.3
4,50,2018-01-26,63.6,52.1,75.8
4,50,2018-01-27,68.7,56.6,79.9
4,50,2018-01-28,73.7,62.9,85
4,50,2018-01-29,46.2,34.7,57.9
4,50,2018-01-30,55.4,43.7,67.2
4,50,2018-01-31,56.4,43.9,67
4,50,2018-02-01,60.9,49.6,72.8
4,50,2018-02-02,64.8,52.3,76.5
4,50,2018-02-03,70,59,80.9
4,50,2018-02-04,75,62.7,85.9
4,50,2018-02-05,47.5,35.3,59
4,50,2018-02-06,56.7,45.5,67.9
4,50,2018-02-07,57.6,46.4,69.6
4,50,2018-02-08,62.1,50.4,73.8
4,50,2018-02-09,66.1,54.7,77.3
4,50,2018-02-10,71.2,59.7,82.6
4,50,2018-02-11,76.2,64.2,87.7
4,50,2018-02-12,48.7,37.1,59.3
4,50,2018-02-13,58,47.2,69.6
4,50,2018-02-14,59,47.7,70.7
4,50,2018-02-15,63.5,52,75.2
4,50,2018-02-16,67.6,56.2,78.7
4,50,2018-02-17,72.8,60.8,85.2
4,50,2018-02-18,77.9,66.5,89.1
4,50,2018-02-19,50.6,38.8,61.7
4,50,2018-02-20,60,48.2,70.8
4,50,2018-02-21,61.1,50.7,72.5
4,50,2018-02-22,65.9,53.8,77.9
4,50,2018-02-23,70,57.9,82.3
4,50,2018-02-24,75.5,64.7,86.6
4,50,2018-02-25,80.7,69.8,91.8
4,50,2018-02-26,53.5,42.4,65
4,50,2018-02-27,63.1,52,74.6
4,50,2018-02-28,64.3,52.2,75.6
4,50,2018-03-01,69.2,57.2,80.6
4,50,2018-03-02,73.4,61.6,85.1
4,50,2018-03-03,78.9,67.8,91.1
4,50,2018-03-04,84.2,72.8,95.1
4,50,2018-03-05,57,44.8,68.4
4,50,2018-03-06,66.5,55.2,78.4
4,50,2018-03-07,67.7,56.1,78.5
4,50,2018-03-08,72.5,60.8,83.2
4,50,2018-03-09,76.6,65.1,87.8
4,50,2018-03-10,82,71.6,93.6
4,50,2018-03-11,87.2,76.5,99.1
