store,item,week,weekly_forecast,weekly_lower,weekly_upper
7,14,2018-03-25,333,275,394
7,15,2017-12-31,305,243,370
7,15,2018-01-07,371,295,445
7,15,2018-01-14,373,301,450
7,15,2018-01-21,378,305,455
7,15,2018-01-28,385,311,459
7,15,2018-02-04,392,316,467
7,15,2018-02-11,400,325,474
7,15,2018-02-18,412,336,485
7,15,2018-02-25,428,352,503
7,15,2018-03-04,444,369,519
7,15,2018-03-11,459,384,532
7,15,2018-03-18,474,398,547
7,15,2018-03-25,492,419,568
7,16,2017-12-31,86,53,118
7,16,2018-01-07,102,64,140
7,16,2018-01-14,104,65,142
7,16,2018-01-21,108,71,146
7,16,2018-01-28,112,74,150
7,16,2018-02-04,113,75,151
7,16,2018-02-11,112,74,150
7,16,2018-02-18,117,79,156
7,16,2018-02-25,126,88,165
7,16,2018-03-04,135,97,172
7,16,2018-03-11,139,101,176
7,16,2018-03-18,139,100,177
7,16,2018-03-25,140,102,177
7,17,2017-12-31,118,82,155
7,17,2018-01-07,140,96,183
7,17,2018-01-14,140,97,182
7,17,2018-01-21,142,99,185
7,17,2018-01-28,146,102,188
7,17,2018-02-04,150,107,192
7,17,2018-02-11,152,110,194
7,17,2018-02-18,155,113,199
7,17,2018-02-25,162,119,206
7,17,2018-03-04,171,128,214
7,17,2018-03-11,179,136,222
7,17,2018-03-18,182,140,226
7,17,2018-03-25,183,139,225
7,18,2017-12-31,296,235,357
7,18,2018-01-07,357,287,430
7,18,2018-01-14,358,285,430
7,18,2018-01-21,361,290,432
7,18,2018-01-28,364,292,436
7,18,2018-02-04,368,298,441
7,18,2018-02-11,376,303,447
7,18,2018-02-18,391,318,463
7,18,2018-02-25,412,340,484
7,18,2018-03-04,430,358,503
7,18,2018-03-11,443,371,514
7,18,2018-03-18,452,381,523
7,18,2018-03-25,462,389,533
7,19,2017-12-31,141,100,184
7,19,2018-01-07,170,121,218
7,19,2018-01-14,174,125,223
7,19,2018-01-21,179,129,229
7,19,2018-01-28,181,132,232
7,19,2018-02-04,181,133,231
7,19,2018-02-11,185,136,234
7,19,2018-02-18,195,145,243
7,19,2018-02-25,208,160,257
7,19,2018-03-04,218,169,267
7,19,2018-03-11,221,171,270
7,19,2018-03-18,223,173,271
7,19,2018-03-25,230,180,279
7,20,2017-12-31,160,114,207
7,20,2018-01-07,190,137,243
7,20,2018-01-14,195,140,247
7,20,2018-01-21,205,151,257
7,20,2018-01-28,214,161,267
7,20,2018-02-04,216,165,271
7,20,2018-02-11,218,165,271
7,20,2018-02-18,222,169,274
7,20,2018-02-25,233,181,286
7,20,2018-03-04,244,190,297
7,20,2018-03-11,252,200,306
7,20,2018-03-18,257,203,310
7,20,2018-03-25,262,208,316
7,21,2017-12-31,145,105,187
7,21,2018-01-07,175,127,223
7,21,2018-01-14,173,124,224
7,21,2018-01-21,175,126,222
7,21,2018-01-28,180,132,228
7,21,2018-02-04,184,134,234
7,21,2018-02-11,186,138,236
7,21,2018-02-18,190,140,237
7,21,2018-02-25,198,148,246
7,21,2018-03-04,209,160,258
7,21,2018-03-11,219,170,267
7,21,2018-03-18,225,176,272
7,21,2018-03-25,227,179,275
7,22,2017-12-31,290,225,351
7,22,2018-01-07,345,273,418
7,22,2018-01-14,340,268,412
7,22,2018-01-21,343,270,416
7,22,2018-01-28,353,281,424
7,22,2018-02-04,363,290,436
7,22,2018-02-11,371,298,444
7,22,2018-02-18,382,309,454
7,22,2018-02-25,396,324,466
7,22,2018-03-04,410,336,482
7,22,2018-03-11,420,348,492
7,22,2018-03-18,429,357,500
7,22,2018-03-25,444,372,517
7,23,2017-12-31,102,67,138
7,23,2018-01-07,124,84,166
7,23,2018-01-14,126,84,168
7,23,2018-01-21,130,88,171
7,23,2018-01-28,134,92,177
7,23,2018-02-04,137,96,179
7,23,2018-02-11,138,96,179
7,23,2018-02-18,138,96,180
7,23,2018-02-25,142,101,184
7,23,2018-03-04,148,107,190
7,23,2018-03-11,156,116,198
7,23,2018-03-18,164,124,205
7,23,2018-03-25,171,130,213
7,24,2017-12-31,239,186,292
7,24,2018-01-07,283,222,344
7,24,2018-01-14,279,217,340
7,24,2018-01-21,283,221,346
7,24,2018-01-28,292,231,353
7,24,2018-02-04,300,239,360
7,24,2018-02-11,306,244,368
7,24,2018-02-18,312,250,374
7,24,2018-02-25,323,260,383
7,24,2018-03-04,337,275,398
7,24,2018-03-11,351,290,415
7,24,2018-03-18,363,302,424
7,24,2018-03-25,372,311,434
7,25,2017-12-31,290,231,350
7,25,2018-01-07,349,279,418
7,25,2018-01-14,348,279,418
7,25,2018-01-21,353,282,424
7,25,2018-01-28,364,295,435
7,25,2018-02-04,376,306,447
7,25,2018-02-11,389,319,459
7,25,2018-02-18,399,329,473
7,25,2018-02-25,407,337,476
7,25,2018-03-04,413,342,483
7,25,2018-03-11,422,351,492
7,25,2018-03-18,436,367,505
7,25,2018-03-25,458,388,530
7,26,2017-12-31,168,123,215
7,26,2018-01-07,201,148,255
7,26,2018-01-14,198,145,251
7,26,2018-01-21,200,146,254
7,26,2018-01-28,208,154,260
7,26,2018-02-04,217,166,270
7,26,2018-02-11,224,172,279
7,26,2018-02-18,228,175,281
7,26,2018-02-25,231,178,284
7,26,2018-03-04,237,183,292
7,26,2018-03-11,248,195,301
7,26,2018-03-18,260,207,314
7,26,2018-03-25,269,215,322
7,27,2017-12-31,77,46,108
7,27,2018-01-07,92,57,130
7,27,2018-01-14,93,57,128
7,27,2018-01-21,95,59,132
7,27,2018-01-28,97,61,132
7,27,2018-02-04,98,62,134
7,27,2018-02-11,100,64,136
7,27,2018-02-18,104,69,140
7,27,2018-02-25,108,72,144
7,27,2018-03-04,112,76,147
7,27,2018-03-11,114,78,150
7,27,2018-03-18,116,80,153
7,27,2018-03-25,122,85,156
7,28,2017-12-31,309,243,373
7,28,2018-01-07,375,299,448
7,28,2018-01-14,378,303,454
7,28,2018-01-21,381,308,457
7,28,2018-01-28,384,308,458
7,28,2018-02-04,388,311,463
7,28,2018-02-11,396,321,472
7,28,2018-02-18,412,336,485
7,28,2018-02-25,435,359,509
7,28,2018-03-04,457,378,532
7,28,2018-03-11,473,398,549
7,28,2018-03-18,483,407,556
7,28,2018-03-25,492,420,568
7,29,2017-12-31,256,200,312
7,29,2018-01-07,312,246,375
7,29,2018-01-14,308,242,370
7,29,2018-01-21,301,236,367
7,29,2018-01-28,300,235,365
7,29,2018-02-04,309,243,372
7,29,2018-02-11,326,260,391
7,29,2018-02-18,342,276,405
7,29,2018-02-25,353,288,419
7,29,2018-03-04,359,293,422
7,29,2018-03-11,364,298,427
7,29,2018-03-18,374,310,439
7,29,2018-03-25,389,324,453
7,30,2017-12-31,137,96,178
7,30,2018-01-07,167,120,214
7,30,2018-01-14,169,120,216
7,30,2018-01-21,173,125,221
7,30,2018-01-28,178,129,225
7,30,2018-02-04,183,135,231
7,30,2018-02-11,188,139,235
7,30,2018-02-18,194,148,243
7,30,2018-02-25,202,154,249
7,30,2018-03-04,209,160,255
7,30,2018-03-11,213,166,262
7,30,2018-03-18,218,170,265
7,30,2018-03-25,224,175,271
7,31,2017-12-31,211,162,261
7,31,2018-01-07,250,192,309
7,31,2018-01-14,247,188,307
7,31,2018-01-21,250,191,308
7,31,2018-01-28,258,199,317
7,31,2018-02-04,266,206,326
7,31,2018-02-11,276,218,335
7,31,2018-02-18,287,228,346
7,31,2018-02-25,296,238,354
7,31,2018-03-04,302,244,361
7,31,2018-03-11,308,247,368
7,31,2018-03-18,316,258,374
7,31,2018-03-25,331,272,391
7,32,2017-12-31,153,109,196
7,32,2018-01-07,183,133,233
7,32,2018-01-14,183,133,233
7,32,2018-01-21,188,139,239
7,32,2018-01-28,194,144,245
7,32,2018-02-04,197,148,249
7,32,2018-02-11,198,149,249
7,32,2018-02-18,202,153,253
7,32,2018-02-25,213,162,264
7,32,2018-03-04,226,177,276
7,32,2018-03-11,234,183,287
7,32,2018-03-18,238,189,289
7,32,2018-03-25,241,191,291
7,33,2017-12-31,248,191,306
7,33,2018-01-07,298,233,365
7,33,2018-01-14,296,231,361
7,33,2018-01-21,300,233,365
7,33,2018-01-28,309,242,374
7,33,2018-02-04,317,252,384
7,33,2018-02-11,320,254,387
7,33,2018-02-18,324,257,389
7,33,2018-02-25,336,268,401
7,33,2018-03-04,357,292,423
7,33,2018-03-11,378,311,444
7,33,2018-03-18,390,324,456
7,33,2018-03-25,392,325,457
7,34,2017-12-31,95,61,128
7,34,2018-01-07,114,75,151
7,34,2018-01-14,112,74,151
7,34,2018-01-21,112,73,151
7,34,2018-01-28,112,74,151
7,34,2018-02-04,113,74,152
7,34,2018-02-11,116,78,153
7,34,2018-02-18,121,82,160
7,34,2018-02-25,129,90,167
7,34,2018-03-04,137,99,176
7,34,2018-03-11,142,104,180
7,34,2018-03-18,143,104,182
7,34,2018-03-25,144,105,184
7,35,2017-12-31,234,181,286
7,35,2018-01-07,279,216,340
7,35,2018-01-14,282,220,344
7,35,2018-01-21,293,228,353
7,35,2018-01-28,305,242,366
7,35,2018-02-04,312,250,376
7,35,2018-02-11,315,252,377
7,35,2018-02-18,322,259,385
7,35,2018-02-25,337,274,400
7,35,2018-03-04,354,292,416
7,35,2018-03-11,366,305,428
7,35,2018-03-18,368,306,430
7,35,2018-03-25,368,306,430
7,36,2017-12-31,268,207,325
7,36,2018-01-07,329,259,397
7,36,2018-01-14,333,265,402
7,36,2018-01-21,338,270,408
7,36,2018-01-28,345,277,412
7,36,2018-02-04,352,282,420
7,36,2018-02-11,362,294,431
7,36,2018-02-18,374,302,443
7,36,2018-02-25,386,315,455
7,36,2018-03-04,396,329,466
7,36,2018-03-11,403,334,473
7,36,2018-03-18,411,344,478
7,36,2018-03-25,424,352,491
7,37,2017-12-31,103,69,139
7,37,2018-01-07,127,87,167
7,37,2018-01-14,129,88,170
7,37,2018-01-21,132,91,172
7,37,2018-01-28,135,95,176
7,37,2018-02-04,136,97,176
7,37,2018-02-11,135,94,175
7,37,2018-02-18,135,95,176
7,37,2018-02-25,140,100,181
7,37,2018-03-04,148,107,187
7,37,2018-03-11,154,114,195
7,37,2018-03-18,158,117,198
7,37,2018-03-25,161,120,201
7,38,2017-12-31,285,224,346
7,38,2018-01-07,339,269,410
7,38,2018-01-14,336,265,407
7,38,2018-01-21,340,268,412
7,38,2018-01-28,349,279,420
7,38,2018-02-04,358,290,430
7,38,2018-02-11,366,295,436
7,38,2018-02-18,377,306,449
7,38,2018-02-25,393,325,465
7,38,2018-03-04,410,338,482
7,38,2018-03-11,424,354,494
7,38,2018-03-18,432,360,501
7,38,2018-03-25,440,369,510
7,39,2017-12-31,156,112,200
7,39,2018-01-07,191,141,244
7,39,2018-01-14,193,141,245
7,39,2018-01-21,196,144,248
7,39,2018-01-28,198,146,249
7,39,2018-02-04,200,148,250
7,39,2018-02-11,200,148,252
7,39,2018-02-18,204,154,255
7,39,2018-02-25,213,161,265
7,39,2018-03-04,226,173,276
7,39,2018-03-11,237,185,288
7,39,2018-03-18,245,194,298
7,39,2018-03-25,250,198,301
7,40,2017-12-31,103,68,138
7,40,2018-01-07,125,83,166
7,40,2018-01-14,127,87,168
7,40,2018-01-21,129,89,169
7,40,2018-01-28,131,90,170
7,40,2018-02-04,131,90,172
7,40,2018-02-11,134,93,175
7,40,2018-02-18,140,99,181
7,40,2018-02-25,149,109,190
7,40,2018-03-04,156,116,197
7,40,2018-03-11,160,120,201
7,40,2018-03-18,163,122,204
7,40,2018-03-25,166,126,207
7,41,2017-12-31,74,43,104
7,41,2018-01-07,92,56,127
7,41,2018-01-14,95,59,130
7,41,2018-01-21,98,63,133
7,41,2018-01-28,99,64,134
7,41,2018-02-04,99,63,133
7,41,2018-02-11,99,64,134
7,41,2018-02-18,102,65,136
7,41,2018-02-25,106,71,140
7,41,2018-03-04,112,76,147
7,41,2018-03-11,117,82,153
7,41,2018-03-18,121,86,156
7,41,2018-03-25,123,88,158
7,42,2017-12-31,130,90,169
7,42,2018-01-07,157,110,202
7,42,2018-01-14,157,110,203
7,42,2018-01-21,159,112,205
7,42,2018-01-28,161,115,207
7,42,2018-02-04,163,116,210
7,42,2018-02-11,166,121,212
7,42,2018-02-18,173,128,220
7,42,2018-02-25,182,134,228
7,42,2018-03-04,191,144,237
7,42,2018-03-11,195,148,242
7,42,2018-03-18,197,149,243
7,42,2018-03-25,201,156,247
7,43,2017-12-31,187,142,236
7,43,2018-01-07,227,172,284
7,43,2018-01-14,225,171,282
7,43,2018-01-21,223,166,279
7,43,2018-01-28,226,172,281
7,43,2018-02-04,233,179,290
7,43,2018-02-11,242,186,299
7,43,2018-02-18,250,194,306
7,43,2018-02-25,258,203,316
7,43,2018-03-04,267,212,322
7,43,2018-03-11,278,223,333
7,43,2018-03-18,290,233,345
7,43,2018-03-25,300,243,355
7,44,2017-12-31,102,68,138
7,44,2018-01-07,126,83,167
7,44,2018-01-14,128,86,169
7,44,2018-01-21,128,87,169
7,44,2018-01-28,127,87,168
7,44,2018-02-04,129,88,172
7,44,2018-02-11,136,94,177
7,44,2018-02-18,144,104,186
7,44,2018-02-25,150,109,191
7,44,2018-03-04,153,112,195
7,44,2018-03-11,156,115,196
7,44,2018-03-18,161,119,202
7,44,2018-03-25,168,128,210
7,45,2017-12-31,286,226,346
7,45,2018-01-07,346,278,414
7,45,2018-01-14,347,278,419
7,45,2018-01-21,350,280,418
7,45,2018-01-28,356,288,427
7,45,2018-02-04,366,296,435
7,45,2018-02-11,380,310,448
7,45,2018-02-18,395,326,465
7,45,2018-02-25,406,336,475
7,45,2018-03-04,415,348,483
7,45,2018-03-11,426,357,496
7,45,2018-03-18,441,370,510
7,45,2018-03-25,457,388,528
7,46,2017-12-31,206,152,257
7,46,2018-01-07,247,185,308
7,46,2018-01-14,251,190,311
7,46,2018-01-21,257,196,318
7,46,2018-01-28,261,200,322
7,46,2018-02-04,262,201,323
7,46,2018-02-11,265,204,326
7,46,2018-02-18,276,215,337
7,46,2018-02-25,292,230,352
7,46,2018-03-04,307,247,368
7,46,2018-03-11,316,254,377
7,46,2018-03-18,322,259,384
7,46,2018-03-25,330,269,390
7,47,2017-12-31,81,51,111
7,47,2018-01-07,99,64,134
7,47,2018-01-14,98,63,133
7,47,2018-01-21,96,59,131
7,47,2018-01-28,94,58,130
7,47,2018-02-04,94,58,129
7,47,2018-02-11,99,64,134
7,47,2018-02-18,106,71,142
7,47,2018-02-25,114,78,150
7,47,2018-03-04,120,84,155
7,47,2018-03-11,125,89,161
7,47,2018-03-18,128,94,164
7,47,2018-03-25,131,96,167
7,48,2017-12-31,187,141,235
7,48,2018-01-07,224,168,279
7,48,2018-01-14,217,160,273
7,48,2018-01-21,217,163,272
7,48,2018-01-28,225,170,282
7,48,2018-02-04,236,180,294
7,48,2018-02-11,245,190,299
7,48,2018-02-18,251,194,306
7,48,2018-02-25,259,205,316
7,48,2018-03-04,270,213,325
7,48,2018-03-11,279,223,336
7,48,2018-03-18,284,230,340
7,48,2018-03-25,288,231,344
7,49,2017-12-31,100,64,136
7,49,2018-01-07,122,79,165
7,49,2018-01-14,125,83,168
7,49,2018-01-21,130,87,172
7,49,2018-01-28,132,89,173
7,49,2018-02-04,131,89,174
7,49,2018-02-11,132,89,176
7,49,2018-02-18,137,95,179
7,49,2018-02-25,146,103,189
7,49,2018-03-04,156,114,200
7,49,2018-03-11,162,120,204
7,49,2018-03-18,163,119,206
7,49,2018-03-25,161,118,205
7,50,2017-12-31,222,168,276
7,50,2018-01-07,269,206,332
7,50,2018-01-14,272,210,336
7,50,2018-01-21,280,218,344
7,50,2018-01-28,289,227,352
7,50,2018-02-04,296,234,360
7,50,2018-02-11,302,240,366
7,50,2018-02-18,310,249,372
7,50,2018-02-25,321,258,385
7,50,2018-03-04,334,271,395
7,50,2018-03-11,347,283,410
7,50,2018-03-18,359,296,422
7,50,2018-03-25,370,308,434
8,1,2017-12-31,135,93,178
8,1,2018-01-07,160,110,211
8,1,2018-01-14,160,109,210
8,1,2018-01-21,165,117,213
8,1,2018-01-28,172,122,221
8,1,2018-02-04,177,128,226
8,1,2018-02-11,181,130,229
8,1,2018-02-18,187,138,235
8,1,2018-02-25,195,145,243
8,1,2018-03-04,203,155,253
8,1,2018-03-11,208,159,258
8,1,2018-03-18,212,162,261
8,1,2018-03-25,217,167,266
8,2,2017-12-31,368,298,437
8,2,2018-01-07,440,362,522
8,2,2018-01-14,440,358,522
8,2,2018-01-21,447,365,528
8,2,2018-01-28,461,381,542
8,2,2018-02-04,475,393,557
8,2,2018-02-11,490,408,574
8,2,2018-02-18,506,424,586
8,2,2018-02-25,523,441,604
8,2,2018-03-04,538,456,617
8,2,2018-03-11,550,470,634
8,2,2018-03-18,561,478,644
8,2,2018-03-25,575,493,659
8,3,2017-12-31,228,175,282
8,3,2018-01-07,275,214,337
8,3,2018-01-14,276,216,338
8,3,2018-01-21,280,218,342
8,3,2018-01-28,286,223,347
8,3,2018-02-04,294,230,356
8,3,2018-02-11,304,240,366
8,3,2018-02-18,316,256,380
8,3,2018-02-25,328,265,391
8,3,2018-03-04,337,275,400
8,3,2018-03-11,343,282,406
8,3,2018-03-18,350,286,413
8,3,2018-03-25,360,298,424
8,4,2017-12-31,130,88,170
8,4,2018-01-07,158,110,205
8,4,2018-01-14,160,112,207
8,4,2018-01-21,162,115,210
8,4,2018-01-28,164,116,211
8,4,2018-02-04,168,119,216
8,4,2018-02-11,174,126,222
8,4,2018-02-18,181,134,228
8,4,2018-02-25,187,139,233
8,4,2018-03-04,191,143,238
8,4,2018-03-11,195,149,243
8,4,2018-03-18,202,154,249
8,4,2018-03-25,212,163,259
8,5,2017-12-31,121,86,157
8,5,2018-01-07,144,102,186
8,5,2018-01-14,142,99,184
8,5,2018-01-21,142,100,184
8,5,2018-01-28,143,102,184
8,5,2018-02-04,146,104,188
8,5,2018-02-11,151,110,194
8,5,2018-02-18,156,114,198
8,5,2018-02-25,164,122,206
8,5,2018-03-04,171,130,214
8,5,2018-03-11,176,133,218
8,5,2018-03-18,179,137,221
8,5,2018-03-25,184,142,225
8,6,2017-12-31,368,298,436
8,6,2018-01-07,446,365,528
8,6,2018-01-14,446,364,528
8,6,2018-01-21,448,368,531
8,6,2018-01-28,451,370,534
8,6,2018-02-04,454,374,538
8,6,2018-02-11,462,379,546
8,6,2018-02-18,479,399,560
8,6,2018-02-25,504,422,586
8,6,2018-03-04,528,446,609
8,6,2018-03-11,545,463,629
8,6,2018-03-18,560,475,642
8,6,2018-03-25,581,499,664
8,7,2017-12-31,358,287,428
8,7,2018-01-07,433,351,514
8,7,2018-01-14,437,352,518
8,7,2018-01-21,446,362,531
8,7,2018-01-28,459,376,540
8,7,2018-02-04,469,386,553
8,7,2018-02-11,478,396,562
8,7,2018-02-18,492,411,577
8,7,2018-02-25,513,427,595
8,7,2018-03-04,535,453,619
8,7,2018-03-11,554,470,635
8,7,2018-03-18,569,487,655
8,7,2018-03-25,586,502,668
8,8,2017-12-31,484,405,563
8,8,2018-01-07,584,491,678
8,8,2018-01-14,584,491,678
8,8,2018-01-21,595,504,689
8,8,2018-01-28,612,518,705
8,8,2018-02-04,627,534,720
8,8,2018-02-11,639,548,732
8,8,2018-02-18,655,561,747
8,8,2018-02-25,680,588,773
8,8,2018-03-04,709,616,802
8,8,2018-03-11,735,643,830
8,8,2018-03-18,754,660,847
8,8,2018-03-25,771,677,864
8,9,2017-12-31,329,264,393
8,9,2018-01-07,397,322,473
8,9,2018-01-14,398,322,472
8,9,2018-01-21,405,331,480
8,9,2018-01-28,414,338,490
8,9,2018-02-04,420,344,495
8,9,2018-02-11,425,347,498
8,9,2018-02-18,434,360,510
8,9,2018-02-25,452,376,526
8,9,2018-03-04,472,398,547
8,9,2018-03-11,490,412,566
8,9,2018-03-18,503,427,578
8,9,2018-03-25,516,442,594
8,10,2017-12-31,455,377,533
8,10,2018-01-07,541,450,630
8,10,2018-01-14,539,448,631
8,10,2018-01-21,552,458,643
8,10,2018-01-28,570,481,661
8,10,2018-02-04,585,494,677
8,10,2018-02-11,594,504,685
8,10,2018-02-18,607,515,698
8,10,2018-02-25,630,541,721
8,10,2018-03-04,660,569,749
8,10,2018-03-11,687,593,774
8,10,2018-03-18,706,616,796
8,10,2018-03-25,721,631,812
8,11,2017-12-31,424,348,502
8,11,2018-01-07,506,417,596
8,11,2018-01-14,509,420,596
8,11,2018-01-21,524,433,613
8,11,2018-01-28,542,452,631
8,11,2018-02-04,553,464,641
8,11,2018-02-11,562,474,653
8,11,2018-02-18,580,491,668
8,11,2018-02-25,608,519,697
8,11,2018-03-04,634,545,724
8,11,2018-03-11,650,560,738
8,11,2018-03-18,659,569,746
8,11,2018-03-25,676,585,762
8,12,2017-12-31,424,344,503
8,12,2018-01-07,501,408,594
8,12,2018-01-14,499,410,592
8,12,2018-01-21,512,421,605
8,12,2018-01-28,531,441,625
8,12,2018-02-04,547,456,640
8,12,2018-02-11,562,471,652
8,12,2018-02-18,580,490,672
8,12,2018-02-25,603,513,692
8,12,2018-03-04,625,534,719
8,12,2018-03-11,643,549,733
8,12,2018-03-18,658,568,748
8,12,2018-03-25,675,587,767
8,13,2017-12-31,522,436,609
8,13,2018-01-07,623,524,722
8,13,2018-01-14,622,524,720
8,13,2018-01-21,634,540,732
8,13,2018-01-28,650,552,748
8,13,2018-02-04,665,566,765
8,13,2018-02-11,681,583,780
8,13,2018-02-18,703,603,803
8,13,2018-02-25,730,632,826
8,13,2018-03-04,757,655,853
8,13,2018-03-11,778,678,878
8,13,2018-03-18,801,703,901
8,13,2018-03-25,832,732,933
8,14,2017-12-31,362,290,434
8,14,2018-01-07,439,354,520
8,14,2018-01-14,443,360,527
8,14,2018-01-21,452,366,536
8,14,2018-01-28,463,378,546
8,14,2018-02-04,470,388,554
8,14,2018-02-11,479,396,563
8,14,2018-02-18,495,412,576
8,14,2018-02-25,516,431,600
8,14,2018-03-04,535,452,621
8,14,2018-03-11,547,462,631
8,14,2018-03-18,556,472,637
8,14,2018-03-25,571,488,656
8,15,2017-12-31,552,466,640
8,15,2018-01-07,667,566,770
8,15,2018-01-14,665,564,767
8,15,2018-01-21,673,572,775
8,15,2018-01-28,690,590,790
8,15,2018-02-04,707,606,809
8,15,2018-02-11,722,622,824
8,15,2018-02-18,739,637,838
8,15,2018-02-25,763,664,864
8,15,2018-03-04,794,694,897
8,15,2018-03-11,824,722,924
8,15,2018-03-18,848,745,947
8,15,2018-03-25,870,769,972
8,16,2017-12-31,161,116,204
8,16,2018-01-07,191,140,241
8,16,2018-01-14,189,137,239
8,16,2018-01-21,194,143,244
8,16,2018-01-28,202,152,252
8,16,2018-02-04,209,158,259
8,16,2018-02-11,214,162,266
8,16,2018-02-18,218,168,270
8,16,2018-02-25,226,175,278
8,16,2018-03-04,234,182,285
8,16,2018-03-11,242,190,292
8,16,2018-03-18,249,198,300
8,16,2018-03-25,255,205,306
8,17,2017-12-31,200,151,248
8,17,2018-01-07,240,182,296
8,17,2018-01-14,240,183,297
8,17,2018-01-21,245,188,302
8,17,2018-01-28,253,197,311
8,17,2018-02-04,257,200,315
8,17,2018-02-11,259,200,315
8,17,2018-02-18,264,206,324
8,17,2018-02-25,275,219,333
8,17,2018-03-04,290,232,348
8,17,2018-03-11,304,246,362
8,17,2018-03-18,313,256,371
8,17,2018-03-25,321,263,378
8,18,2017-12-31,523,437,610
8,18,2018-01-07,631,532,734
8,18,2018-01-14,629,525,733
8,18,2018-01-21,634,535,736
8,18,2018-01-28,647,542,750
8,18,2018-02-04,664,562,767
8,18,2018-02-11,686,586,788
8,18,2018-02-18,711,609,813
8,18,2018-02-25,740,636,840
8,18,2018-03-04,766,663,868
8,18,2018-03-11,787,684,890
8,18,2018-03-18,806,704,910
8,18,2018-03-25,825,720,926
8,19,2017-12-31,262,205,318
8,19,2018-01-07,315,248,380
8,19,2018-01-14,311,245,376
8,19,2018-01-21,311,246,378
8,19,2018-01-28,317,252,381
8,19,2018-02-04,328,262,395
8,19,2018-02-11,342,277,408
8,19,2018-02-18,353,288,418
8,19,2018-02-25,362,298,427
8,19,2018-03-04,369,304,434
8,19,2018-03-11,377,310,444
8,19,2018-03-18,390,326,455
8,19,2018-03-25,407,340,472
8,20,2017-12-31,301,241,363
8,20,2018-01-07,358,288,428
8,20,2018-01-14,353,281,424
8,20,2018-01-21,358,286,428
8,20,2018-01-28,370,298,442
8,20,2018-02-04,380,306,451
8,20,2018-02-11,386,314,457
8,20,2018-02-18,393,321,465
8,20,2018-02-25,407,338,479
8,20,2018-03-04,426,354,498
8,20,2018-03-11,444,374,514
8,20,2018-03-18,455,382,527
8,20,2018-03-25,462,391,534
8,21,2017-12-31,252,194,307
8,21,2018-01-07,306,238,373
8,21,2018-01-14,306,239,373
8,21,2018-01-21,310,246,375
8,21,2018-01-28,318,250,385
8,21,2018-02-04,328,262,394
8,21,2018-02-11,337,270,403
8,21,2018-02-18,346,280,413
8,21,2018-02-25,358,293,424
8,21,2018-03-04,371,306,436
8,21,2018-03-11,382,315,448
8,21,2018-03-18,390,323,457
8,21,2018-03-25,397,329,463
8,22,2017-12-31,503,421,590
8,22,2018-01-07,604,505,704
8,22,2018-01-14,602,503,701
8,22,2018-01-21,613,513,712
8,22,2018-01-28,630,531,732
8,22,2018-02-04,646,549,744
8,22,2018-02-11,662,565,763
8,22,2018-02-18,684,585,785
8,22,2018-02-25,713,613,813
8,22,2018-03-04,741,645,841
8,22,2018-03-11,760,660,858
8,22,2018-03-18,771,673,870
8,22,2018-03-25,784,686,881
8,23,2017-12-31,184,136,232
8,23,2018-01-07,224,167,282
8,23,2018-01-14,227,171,285
8,23,2018-01-21,231,175,288
8,23,2018-01-28,236,178,291
8,23,2018-02-04,239,182,297
8,23,2018-02-11,242,186,299
8,23,2018-02-18,247,191,305
8,23,2018-02-25,255,200,313
8,23,2018-03-04,267,212,324
8,23,2018-03-11,279,223,337
8,23,2018-03-18,289,232,346
8,23,2018-03-25,297,239,354
8,24,2017-12-31,416,340,491
8,24,2018-01-07,502,413,590
8,24,2018-01-14,497,409,586
8,24,2018-01-21,497,409,584
8,24,2018-01-28,504,414,589
8,24,2018-02-04,517,430,603
8,24,2018-02-11,536,448,623
8,24,2018-02-18,557,469,645
8,24,2018-02-25,578,491,669
8,24,2018-03-04,598,508,685
8,24,2018-03-11,615,526,702
8,24,2018-03-18,632,546,721
8,24,2018-03-25,654,566,740
8,25,2017-12-31,504,424,584
8,25,2018-01-07,601,506,694
8,25,2018-01-14,596,502,690
8,25,2018-01-21,607,512,700
8,25,2018-01-28,628,536,723
8,25,2018-02-04,644,550,738
8,25,2018-02-11,650,558,743
8,25,2018-02-18,659,567,751
8,25,2018-02-25,683,590,777
8,25,2018-03-04,720,628,812
8,25,2018-03-11,756,663,847
8,25,2018-03-18,777,684,869
8,25,2018-03-25,789,694,881
8,26,2017-12-31,293,231,356
8,26,2018-01-07,351,279,427
8,26,2018-01-14,352,278,425
8,26,2018-01-21,361,289,436
8,26,2018-01-28,373,297,448
8,26,2018-02-04,380,305,455
8,26,2018-02-11,384,311,457
8,26,2018-02-18,395,321,469
8,26,2018-02-25,415,340,487
8,26,2018-03-04,439,366,514
8,26,2018-03-11,457,381,530
8,26,2018-03-18,464,390,536
8,26,2018-03-25,468,393,539
8,27,2017-12-31,138,97,180
8,27,2018-01-07,166,118,215
8,27,2018-01-14,167,120,215
